"type";"ville";"prix";"surface";"nb_pieces";"nb_chambres";"description"
"ventes-maisons";"Paris 20E (75020)";"515000";"42";"3";"2";"Vente maison  Villa de l'ermitage  Maison d'architecte idéalement situé dans le quartier ""Hauts de Ménilmontant"" dans le 20ème arrondissement, dans une Villa sans passage de voiture, deux sorties..."
"ventes-maisons";"Paris 18E (75018)";"1290000";"110";"5";"3";"Idéalement situé dans une impasse au calme, à proximité des commerces et commodités et à 5 minutes à pied du Métro Place de Clichy (Lignes 2 et 13).  Bel appartement en duplex de 110m², en très bon..."
"ventes-maisons";"Paris 13E (75013)";"1890000";"121";"6";"4";"**Au fond d'une charmante impasse piétonne végétalisée et sécurisée datant de 2003**, notre maison de 120 m² sur trois niveaux offre un cadre de vie rare à Paris à seulement quelques minutes à pied..."
"ventes-maisons";"Paris 13E (75013)";"630000";"57";"2";"1";"Paris 13ème - Située à 100m du métro ligne 14 Olympiades, maison individuelle en duplex dans une copropriété.  Rez-de-chaussée comprenant : Entrée avec placards 4m², salon de 13m² avec une cheminée..."
"ventes-maisons";"Paris 20E (75020)";"360000";"43";"2";"1";"Bâtiment sur cour de 43 m2.  Proche du métro Ménilmontant, dans la rue du même nom, donc proche de tous commerces, bâtiment sur cour de 43 m2 environ situé dans une copropriété derrière immeuble au..."
"ventes-maisons";"Paris 18E (75018)";"637000";"65";"3";"2";"Maison / Atelier / Loft - Paris 18ᵉ  Maison indépendante, située dans une petite copropriété.  Rez-de-chaussée : - grand espace avec baie vitrée, hauteur sous-plafond de 3,37 m - espaces de..."
"ventes-maisons";"Paris 19E (75019)";"1370000";"111";"5";"3";"Rare dans ce quartier, découvrez cette charmante maison de 111 m² (carrez).  Située dans les hauteurs de Paris, à seulement 100 mètres de la station de métro Pyrénées et d'une m rue commerçante où..."
"ventes-maisons";"Maison 151 m² à construire Malakoff (92240)";"1372900";"151";"";"5";"Malakoff (92240).Votre projet de vie personnalisée à MALAKOFF ! Découvrez ce terrain à bâtir d'une surface de 450m²..."
"ventes-maisons";"Maison 152 m² à construire Ivry-sur-Seine (94200)";"772900";"152";"";"5";"Ivry-sur-Seine (94200).Découvrez ce terrain situé à IVRY SUR SEINE, dans un cadre calme et verdoyant proposant une surface..."
"ventes-maisons";"Maison 131 m² à construire Cachan (94230)";"740000";"131";"";"3";"Cachan (94230).Le modèle Hermès de 131 m² est une maison contemporaine à étage pensée pour allier confort,..."
"ventes-maisons";"Maison 132 m² à construire Villejuif (94800)";"503126";"132";"";"5";"Villejuif (94800).A VILLEJUIF sur un terrain de 243 m², MAISONS SESAME vous propose de réaliser cette maison neuve..."
"ventes-maisons";"Maison 102 m² à construire Villejuif (94800)";"476819";"102";"";"4";"Villejuif (94800).A VILLEJUIF sur un terrain de 243 m², MAISONS SESAME vous propose de réaliser cette maison neuve..."
"ventes-maisons";"Maison 90 m² à construire Villejuif (94800)";"333900";"90";"";"4";"Villejuif (94800).Devenez propriétaire d'une maison  de 90,28m² disposant de 4 chambres à VILLEJUIF sur un terrain de..."
"ventes-maisons";"Maison 132 m² à construire Villejuif (94800)";"539126";"132";"";"5";"Villejuif (94800).A VILLEJUIF sur un terrain de 274 m², MAISONS SESAME vous propose de réaliser cette maison neuve..."
"ventes-maisons";"Maison 88 m² à construire Villejuif (94800)";"386175";"88";"";"4";"Villejuif (94800).Un projet de construction de maison A VILLEJUIF à 400000€ c'est possible. Sur un terrain de..."
"ventes-maisons";"Maison 48 m² à construire Villejuif (94800)";"309900";"48";"";"1";"Villejuif (94800).Découvrez ce terrain situé à VILLEJUIF, dans un cadre calme et verdoyant proposant une surface de..."
"ventes-maisons";"Maison 90 m² à construire Villejuif (94800)";"463900";"90";"";"4";"Villejuif (94800).ECLAT est une maison à étage d'une surface totale de 90 m2. Elle est construite sur vide sanitaire..."
"ventes-maisons";"Maison 76 m² à construire Villejuif (94800)";"334900";"76";"";"3";"Villejuif (94800).Votre projet de vie personnalisée à VILLEJUIF ! Découvrez ce terrain à bâtir d'une surface de 250m²..."
"ventes-maisons";"Maison 120 m² à construire Courbevoie (92400)";"949000";"120";"";"3";"Courbevoie (92400).Projet de construction sur mesure livré clé desservi par une allée privative..."
"ventes-maisons";"Maison 104 m² à construire Fontenay-aux-Roses (92260)";"551400";"104";"";"3";"Fontenay-aux-Roses (92260).Sur un terrain de 255m² à FONTENAY AUX ROSES, découvrez VOTRE FUTURE MAISON  de 104,05m² proposant..."
"ventes-maisons";"Maison 78 m² à construire Vitry-sur-Seine (94400)";"332900";"78";"";"3";"Vitry-sur-Seine (94400).Vitry-sur-Seine, ville dynamique de plus de 90 000 habitants, offre un cadre de vie agréable avec..."
"ventes-maisons";"Maison 96 m² à construire Vitry-sur-Seine (94400)";"360900";"96";"";"3";"Vitry-sur-Seine (94400).Cette maison moderne de 96 m² sur 2 niveaux avec garage intégré est construite sur vide sanitaire."
"ventes-maisons";"Maison 78 m² à construire Vitry-sur-Seine (94400)";"347900";"78";"";"3";"Vitry-sur-Seine (94400).Cette maison de caractère de 78 m² est construite sur vide sanitaire. Elle comprend 3 chambres, un..."
"ventes-maisons";"Maison 95 m² à construire Vitry-sur-Seine (94400)";"349900";"95";"";"4";"Vitry-sur-Seine (94400).Vitry-sur-Seine, ville dynamique de plus de 90 000 habitants, offre un cadre de vie agréable avec..."
"ventes-maisons";"Maison 102 m² à construire Vitry-sur-Seine (94400)";"499400";"102";"";"4";"Vitry-sur-Seine (94400).A VITRY-SUR-SEINE sur un terrain de 315 m², MAISONS SESAME vous propose de réaliser cette maison..."
"ventes-maisons";"Maison 90 m² à construire Vitry-sur-Seine (94400)";"348900";"90";"";"4";"Vitry-sur-Seine (94400).ECLAT est une maison à étage d'une surface totale de 90 m2. Elle est construite sur vide sanitaire..."
"ventes-maisons";"Maison 131 m² à construire Vitry-sur-Seine (94400)";"545000";"131";"";"3";"Vitry-sur-Seine (94400).Le modèle Hermès de 131 m² est une maison contemporaine à étage pensée pour allier confort,..."
"ventes-maisons";"Maison 158 m² à construire L'Haÿ-les-Roses (94240)";"599999";"158";"";"5";"L'Haÿ-les-Roses (94240).A L'HAY-LES-ROSES sur un terrain de 328 m², MAISONS SESAME vous propose de réaliser cette..."
"ventes-maisons";"Maison 110 m² à construire L'Haÿ-les-Roses (94240)";"579999";"110";"";"4";"L'Haÿ-les-Roses (94240).A L'HAY-LES-ROSES sur un terrain de 328 m², MAISONS SESAME vous propose de réaliser cette..."
"ventes-maisons";"Maison 90 m² à construire L'Haÿ-les-Roses (94240)";"453900";"90";"";"4";"L'Haÿ-les-Roses (94240).ECLAT est une maison à étage d'une surface totale de 90 m2. Elle est construite sur vide sanitaire..."
"ventes-maisons";"Maison 124 m² à construire L'Haÿ-les-Roses (94240)";"683900";"124";"";"4";"L'Haÿ-les-Roses (94240).Maisons Pierre vous propose sur un terrain de 450m² à L'HAY LES ROSES, un projet de construction..."
"ventes-maisons";"Maison 91 m² à construire L'Haÿ-les-Roses (94240)";"615000";"91";"";"3";"L'Haÿ-les-Roses (94240).Cette maison à combles aménagés d'une surface habitable de 91 m² est construite sur vide sanitaire."
"ventes-maisons";"Maison 87 m² à construire L'Haÿ-les-Roses (94240)";"401816";"87";"";"4";"L'Haÿ-les-Roses (94240).A L'HAY-LES-ROSES sur un terrain de 520 m², MAISONS SESAME vous propose de réaliser cette..."
"ventes-maisons";"Maison 132 m² à construire L'Haÿ-les-Roses (94240)";"587999";"132";"";"5";"L'Haÿ-les-Roses (94240).A L'HAY-LES-ROSES sur un terrain de 328 m², MAISONS SESAME vous propose de réaliser cette..."
"ventes-maisons";"Maison 124 m² à construire L'Haÿ-les-Roses (94240)";"629999";"124";"";"4";"L'Haÿ-les-Roses (94240).A L'HAY-LES-ROSES sur un terrain de 328 m², MAISONS SESAME vous propose de réaliser cette..."
"ventes-maisons";"Maison 102 m² à construire L'Haÿ-les-Roses (94240)";"556999";"102";"";"4";"L'Haÿ-les-Roses (94240).A L'HAY-LES-ROSES sur un terrain de 328 m², MAISONS SESAME vous propose de réaliser cette..."
"ventes-maisons";"Maison 132 m² à construire L'Haÿ-les-Roses (94240)";"436072";"132";"";"5";"L'Haÿ-les-Roses (94240).A L'HAY-LES-ROSES sur un terrain de 520 m², MAISONS SESAME vous propose de réaliser cette..."
"ventes-maisons";"Maison 150 m² à construire Saint-Cloud (92210)";"1246000";"150";"";"3";"Saint-Cloud (92210).Sur un terrain privatif de 500 m² situé dans un secteur résidentiel paisible de..."
"ventes-maisons";"Maison 220 m² à construire Saint-Cloud (92210)";"1612000";"220";"";"4";"Saint-Cloud (92210).Situé dans le quartier résidentiel Pasteur à Saint-Cloud, ce terrain..."
"ventes-maisons";"Maison 120 m² à construire Saint-Cloud (92210)";"876000";"120";"";"3";"Saint-Cloud (92210).Projet de construction sur mesure livré clé en main dans quartier calme et..."
"ventes-maisons";"Maison 120 m² à construire Saint-Cloud (92210)";"1092000";"120";"";"3";"Saint-Cloud (92210).Sur un terrain privatif de 500 m² desservi par une allée calme, profitez d’un..."
"ventes-maisons";"Maison 150 m² à construire Saint-Cloud (92210)";"1330000";"150";"";"3";"Saint-Cloud (92210).Ce terrain privatif de 500 m² se situe dans une allée résidentielle de..."
"ventes-maisons";"Maison 170 m² à construire Saint-Cloud (92210)";"1460000";"170";"";"5";"Saint-Cloud (92210).Sur un terrain privatif de 500 m², au calme d’une allée résidentielle de..."
"ventes-maisons";"Maison 220 m² à construire Saint-Cloud (92210)";"1836900";"220";"";"4";"Saint-Cloud (92210).Rare sur secteur : dans le quartier privilégié Pasteur, projet de construction..."
"ventes-maisons";"Maison 90 m² à construire Maisons-Alfort (94700)";"733900";"90";"";"4";"Maisons-Alfort (94700).Maisons Pierre vous propose sur un terrain de 300m² à MAISONS ALFORT, un projet de construction..."
"ventes-maisons";"Maison 103 m² à construire Maisons-Alfort (94700)";"730900";"103";"";"4";"Maisons-Alfort (94700).Opportunité rare à saisir sur un terrain de 300m² à MAISONS ALFORT, où il est possible de..."
"ventes-maisons";"Maison 100 m² à construire Maisons-Alfort (94700)";"590000";"100";"";"3";"Maisons-Alfort (94700).Le modèle Hermès de 100 m² est une maison contemporaine à étage pensée pour allier confort,..."
"ventes-maisons";"Maison 132 m² à construire Maisons-Alfort (94700)";"768900";"132";"";"4";"Maisons-Alfort (94700).Situé dans un quartier résidentiel calme et recherché de MAISONS ALFORT, ce terrain de 300m² est..."
"ventes-maisons";"Maison 90 m² à construire Maisons-Alfort (94700)";"642900";"90";"";"4";"Maisons-Alfort (94700).Maisons Pierre vous propose sur un terrain de 300m² à MAISONS ALFORT, un projet de construction..."
"ventes-maisons";"Maison 127 m² à construire Chevilly-Larue (94550)";"330000";"127";"";"4";"Chevilly-Larue (94550).A CHEVILLY-LARUE sur un terrain de 292 m², LES MAISONS LELIÈVRE vous propose de réaliser cette..."
"ventes-maisons";"Maison 97 m² à construire Chevilly-Larue (94550)";"434522";"97";"";"3";"Chevilly-Larue (94550).A CHEVILLY-LARUE sur un terrain de 295 m², MAISONS SESAME vous propose de réaliser cette maison..."
"ventes-maisons";"Maison 127 m² à construire Chevilly-Larue (94550)";"330000";"127";"";"4";"Chevilly-Larue (94550).A CHEVILLY-LARUE sur un terrain de 292 m², LES MAISONS LELIÈVRE vous propose de réaliser cette..."
"ventes-maisons";"Maison 106 m² à construire Noisy-le-Sec (93130)";"269890";"106";"";"4";"Noisy-le-Sec (93130).A NOISY-LE-SEC sur un terrain de 440 m², LES MAISONS LELIÈVRE vous propose de réaliser cette maison..."
"ventes-maisons";"Maison 110 m² à construire Bobigny (93000)";"370000";"110";"";"4";"Bobigny (93000).RETOUR DU PTZ SUR TOUS NOS PROJET ET  BOOSTEZ VOTRE BUDGET ENTRE 50  A 80 MILLE EUROS..."
"ventes-maisons";"Maison 90 m² à construire Le Plessis-Robinson (92350)";"703900";"90";"";"4";"Le Plessis-Robinson (92350).Maisons Pierre vous propose sur un terrain de 330m² à LE PLESSIS ROBINSON, un projet de..."
"ventes-maisons";"Maison 130 m² à construire Fontenay-sous-Bois (94120)";"690000";"130";"";"3";"Fontenay-sous-Bois (94120).Maison neuve au style parisien avec toiture mansardée.  Au rez-de-chaussée,  salon lumineux avec..."
"ventes-maisons";"Maison 91 m² à construire Thiais (94320)";"360900";"91";"";"3";"Thiais (94320).Cette maison à combles aménagés d'une surface habitable de 91 m² est construite sur vide sanitaire."
"ventes-maisons";"Maison 90 m² à construire Thiais (94320)";"353900";"90";"";"4";"Thiais (94320).ECLAT est une maison à étage d'une surface totale de 90 m2. Elle est construite sur vide sanitaire..."
"ventes-maisons";"Maison 93 m² à construire Thiais (94320)";"368900";"93";"";"3";"Thiais (94320).Cette maison à étage d'une surface habitable de 93 m² est construite sur vide sanitaire. Elle..."
"ventes-maisons";"Maison 113 m² à construire Rosny-sous-Bois (93110)";"380000";"113";"";"4";"Rosny-sous-Bois (93110).GARE RER E SUR PLACE RETOUR DU PTZ SUR TOUS NOS PROJET ET  BOOSTEZ VOTRE BUDGET ENTRE 50  A 80..."
"ventes-maisons";"Maison 118 m² à construire Rosny-sous-Bois (93110)";"369900";"118";"";"4";"Rosny-sous-Bois (93110).Devenez propriétaire d'une maison  de 117,55m² disposant de 4 chambres à ROSNY SOUS BOIS sur un..."
"ventes-maisons";"Maison 132 m² à construire Rosny-sous-Bois (93110)";"382900";"132";"";"5";"Rosny-sous-Bois (93110).Maisons Pierre vous propose sur un terrain de 290m² à ROSNY SOUS BOIS, un projet de construction..."
"ventes-maisons";"Maison 93 m² à construire Rosny-sous-Bois (93110)";"308900";"93";"";"3";"Rosny-sous-Bois (93110).Devenez propriétaire d'une maison  de 92,89m² disposant de 3 chambres à ROSNY SOUS BOIS sur un..."
"ventes-maisons";"Maison 130 m² à construire Rosny-sous-Bois (93110)";"363000";"130";"";"4";"Rosny-sous-Bois (93110).A ROSNY-SOUS-BOIS sur un terrain de 230 m², MAISONS SESAME vous propose de réaliser cette maison..."
"ventes-maisons";"Maison 78 m² à construire Rosny-sous-Bois (93110)";"317900";"78";"";"3";"Rosny-sous-Bois (93110).Votre projet de vie personnalisée à ROSNY SOUS BOIS ! Découvrez ce terrain à bâtir d'une surface de..."
"ventes-maisons";"Maison 69 m² à construire Rosny-sous-Bois (93110)";"324900";"69";"";"3";"Rosny-sous-Bois (93110).Sur un terrain de 400m² à ROSNY SOUS BOIS, découvrez VOTRE FUTURE MAISON  de 69,49m² proposant 3..."
