"type";"ville";"prix";"surface";"nb_pieces";"nb_chambres";"description"
"ventes-appartements";"Paris 19E (75019)";"165000";"17";"1";"";"Studio Bel immeuble ancien, ascenseur, gardien, 1er étage, clair, calme, vue rue.  Entrée, séjour grande fenêtre avec volets, penderie, cuisine (machine à laver, frigo, induction, micro ondes), salle..."
"ventes-appartements";"Paris (75016)";"1000000";"106";"4";"2";"Emplacement recherché dans le 16ᵉ arrondissement de Paris, à proximité immédiate de nombreux commerces et services, à proximité de : boulangeries, supermarchés, pharmacies, restaurants. Idéalement..."
"ventes-appartements";"Paris 10E (75010)";"419000";"35.39";"3";"2";"Face à l'hôpital Saint-Louis, offrant depuis son balcon une vue panoramique sur tout Paris, dont la Tour Eiffel, cet appartement de trois pièces, situé au 5ème étage sans ascenseur, a été entièrement..."
"ventes-appartements";"Paris 16E (75016)";"565000";"57";"2";"1";"**62 Boulevard Suchet**, charmant T2  de 57 m2 en parfait état, situé au 1° étage sur 4 d'un immeuble entouré de verdure.  Il est doté d'un séjour de 24 M2  , d'une chambre de 11 M2 ,  d'une salle de..."
"ventes-appartements";"Paris 19E (75019)";"545000";"68.20";"3";"2";"Porte des Lilas. Beau trois pièces de 68 m2 **traversant et lumineux avec vue dégagée**. Situé au 7e étage avec ascenseur, son agencement conçu par un architecte d'intérieur est pratique et optimisé."
"ventes-appartements";"Paris 15E (75015)";"330000";"30";"2";"1";"Charmant 2 pièces rénové – 30 m² – Paris 15ᵉ – Calme absolu, vue dégagée  Dans le 15ᵉ arrondissement, à deux pas du parc Georges-Brassens et du métro Convention, découvrez ce charmant appartement..."
"ventes-appartements";"Paris 18E (75018)";"190000";"22";"1";"";"**Studio lumineux de 22 m² – Quartier Clignancourt / Jules Joffrin**  Situé dans une rue calme à proximité immédiate des métros Clignancourt (ligne 4) et Jules Joffrin (ligne 12), ainsi que du..."
"ventes-appartements";"Paris 19E (75019)";"275000";"24.42";"2";"1";"**Studio Parisien vendu meublé**, en rez-de-chaussée avec entrée indépendante côté rue. Cave saine comprise dans le lot. Proche transport, métro ligne 11 et bus 26. À 100 mètres du parc des..."
"ventes-appartements";"Paris 19E (75019)";"473000";"53";"3";"2";"Beau 3 pièces de 53 m2 (carrez) très lumineux et agréable à vivre.  Idéalement placé rue Petit. A deux pas des Buttes-Chaumont. Proche du canal de l'Ourcq et de la grande halle de la Villette ! Dans..."
"ventes-appartements";"Paris 14E (75014)";"530000";"61";"2";"1";"Paris 14e. **Montparnasse / Gaîté. 2 pièces à fort potentiel. 61 m² à rénover.  Appartement de 61 m² idéalement situé dans le 14ᵉ arrondissement de Paris, à deux pas du métro Gaîté et à proximité..."
"ventes-appartements";"Paris 10E (75010)";"135000";"12.50";"1";"";"Canal St-Martin au 30 rue Bichat. Proche tous commerces, piscine, métro, Franprix, restaurants, Inseec. Studio meublé tout équipé et refait à neuf, au rez-de-chaussée sur cour privée lumineuse et..."
"ventes-appartements";"Paris 12E (75012)";"225000";"22.70";"1";"";"Au 31 Boulevard de Reuilly 75012 Paris, métro Daumesnil, studio 22,7 m2 au 2eme étage sur jardin, sans vis-à-vis, **très lumineux**. Composé d'un séjour, d'une cuisine, d'une salle d'eau avec wc.  En..."
"ventes-appartements";"Paris 13E (75013)";"270000";"35";"2";"1";"**Sous compromis**  Bien situé, au pied de tous commerces à quelques pas du Métro Tolbiac L.7 et à 10 minutes à pied de la Place d'Italie.  Charmant 2 pièces de 35m², situé au 2ᵉ d'un immeuble..."
"ventes-appartements";"Paris 12E (75012)";"699000";"56";"3";"2";"**Logement neuf, duplex clé en main,  au Dernier étage**.  Frais de notaire offert.  Magnifique duplex 4 pièces  de 58 m2 au cœur du 12eme arrondissement de Paris. Situé à 50m du métro Montgallet et..."
"ventes-appartements";"Paris 19E (75019)";"568000";"77";"4";"3";"Spacieux 4 pièces avec balcon plein sud à Paris  Superbe appartement de 77 m2 composé de 4 pièces, idéalement situé dans le quartier de Rosa Parks à Paris. Dès l'entrée, une vaste pièce de vie..."
"ventes-appartements";"Paris 16E (75016)";"663000";"49";"3";"1";"Immeuble construit en 1901, l'immeuble situé au 8 rue de l'Assomption, 75016 Paris, compte 31 appartements répartis sur 6 étages.  Appartement au  troisième étage avec ascenseura, ctuellement composé..."
"ventes-appartements";"Paris 12E (75012)";"298000";"31";"2";"1";"Au 4ème étage d'un bel immeuble ancien, l'Adresse Wattignies vous propose cet appartement de type 2 pièces.   En double exposition EST/OUEST, cet appartement d'une superficie de 31 M² sans perte de..."
"ventes-appartements";"Paris 16E (75116)";"110000";"10.50";"1";"";"**Belle studette meublée** au 7 ème étage sans ascenseur. Claire, belle vue dégagée, grande fenêtre double vitrage, calme. La studette se trouve dans un immeuble Haussmannien de très grand standing..."
"ventes-appartements";"Paris 3E (75003)";"359000";"32";"2";"1";"Appartement  de 32m² + combles aménagés de 8m², calme et lumineux dans une rue piétonne au cœur de Paris. Très bien desservi par les transports en commun. Il se compose d'une grande pièce avec..."
"ventes-appartements";"Paris 19E (75019)";"599000";"90";"3";"2";"**Duplex 90 m² avec cour arborée privée – rénovation architecte**, La Villette.  À deux pas du  Parc de la Villette et de la Cité des Sciences, ce duplex rénové par architecte en 2015 offre un rare..."
"ventes-appartements";"Paris 10E (75010)";"1195000";"110";"5";"3";"Situé au cœur du quartier des Grands Boulevards, du Faubourg Saint-Denis et de ses commerces, l’appartement se trouve à 3 minutes à pied des métros Bonne Nouvelle et Strasbourg Saint-Denis (lignes..."
"ventes-appartements";"Paris 15E (75015)";"899000";"53";"2";"1";"Exceptionnel  - PARIS à 180°  Tour Eiffel - Sacré-Cœur - Invalides - Église Notre-Dame. Tous les monuments dans votre salon.  **Un appartement d'exception** Dans l'un des quartiers les plus prisés du..."
"ventes-appartements";"Paris 10E (75010)";"540000";"59";"3";"2";"Situé Rue du Faubourg Saint-Martin dans le 10ᵉ arrondissement de Paris, cet appartement d’une surface habitable de 59 m² se trouve au 4ᵉ étage d’un immeuble de 6 étages.  Grâce à sa double..."
"ventes-appartements";"Paris 14E (75014)";"295000";"26";"1";"";"**SOUS COMPROMIS**  Bien situé, dans un environnement agréable, dans une rue calme, à proximité de tous commerces et commodités et entre 8 et 13 minutes à pied des Métros 13 (Pernety) et 4 (Alésia)..."
"ventes-appartements";"Paris 11E (75011)";"575000";"49.93";"3";"2";"Immeuble ancien, métro Voltaire 1 min à pied ou Bastille 6 min. 50 m², au 5 et dernier étage sans ascenseur. Appartement **très lumineux plein sud** avec vue sur les toits de Paris donnant sur une..."
"ventes-appartements";"Paris 10E (75010)";"230000";"22";"2";"1";"Appartement lumineux traversant orienté Sud Comprenant : Entrée couloir  1 salle séjour équipé 1 canapé lit confortable, armoires de rangement  ,1 table en verre ,4 chaises. Chauffage électrique bain..."
"ventes-appartements";"Paris 12E (75012)";"299000";"29";"2";"1";"Confortable studio **vendu studio meublé**, refait à neuf par un architecte décorateur de 29 m2, très calme, lumineux, au deuxième étage avec ascenseur, vue dégagée, immeuble de bon standing situé..."
"ventes-appartements";"Paris 10E (75010)";"550000";"52";"2";"1";"**Idéalement situé au pied du métro Jacques Bonsergent, au boulevard de Magenta – 75010 Paris, venez découvrir ce charmant appartement de 52 m² (51 m2 loi carrez) conçu par un architecte et en très..."
"ventes-appartements";"Paris 11E (75011)";"270000";"20.31";"2";"1";"Appartement de 20,98 m² de surface au sol et 20,31 m² loi Carrez, sans aucune perte de place. Exposé ouest, il est situé au 2ᵉ étage d'une petite copropriété d'une vingtaine de lots.  Idéalement..."
"ventes-appartements";"Paris 18E (75018)";"252000";"33.12";"2";"1";"Paris 18ème, Porte de Saint-Ouen, bel appartement 2 pièces, refait à neuf de 33,12 m2 au 5ème étage sans ascenseur. Exposition Sud-Ouest, au calme, sur cour. Entrée, placard. Cuisine ouverte..."
"ventes-appartements";"Paris 12E (75012)";"530000";"58";"3";"2";"Coulée verte  / Daumesnil  Trois pièces lumineux 58 m2 à la vue dégagée sur la coulée verte ! Dans un bel immeuble ancien entièrement ravalé intérieur et extérieur. Découvrez  un  appartement de..."
"ventes-appartements";"Paris 14E (75014)";"1350000";"97";"4";"3";"**Appartement familial neuf d'exception - Jamais habité**-  4 pièces – 97 m²  balcon,dans immeuble neuf de standing.  Métro Gaité.  A 6 min à pied de la gare Montparnasse, appartement neuf domotisé..."
"ventes-appartements";"Paris 15E (75015)";"580000";"82";"4";"2";"Quartier Convention / Dantzig  **Bien familial de 82m² au calme** dans une copropriété bien entretenue,  proche du métro Convention et de tous les commerces, bonnes écoles, marché 3 fois/semaine."
"ventes-appartements";"Paris 15E (75015)";"880000";"86";"4";"3";"Dans le quartier recherché de la place d’Alleray, découvrez ce bel appartement traversant de 86 m², entièrement rénové par architecte, lumineux et parfaitement optimisé.  Il se compose de : 	•	Une..."
"ventes-appartements";"Paris 18E (75018)";"369000";"42";"2";"1";"2 pièces de 42 m² lumineux et traversant – Métro Simplon (250 m)  Tout près du métro Simplon (ligne 4), au 5ᵉ étage sans ascenseur d'une copropriété bien entretenue, agréable 2 pièces de 42 m²,..."
"ventes-appartements";"Paris 5E (75005)";"340000";"34.30";"1";"";"Niché au cœur du charmant quartier du Val-de-Grâce, tout près du Jardin du Luxembourg, ce grand studio/ 2-pièces de 34,3 m² au sol (31,3 m² Carrez) vous accueille au 6ᵉ étage sans ascenseur d'un..."
"ventes-appartements";"Paris 18E (75018)";"539000";"50";"3";"2";"Particuliers exclusivement. Pas de démarchage pro.  Appartement de 50 m², au rez-de-chaussée, dans une charmante impasse privative, arborée et fleurie au calme absolu. À une rue des Batignolles."
"ventes-appartements";"Paris 1Er (75001)";"150000";"9.46";"1";"1";"Studette lumineuse refaite à neuf – Paris 1 – 6ᵉ étage – Immeuble haussmannien sécurisé. Dans un magnifique immeuble haussmannien parfaitement entretenu et très sécurisé, charmante studette..."
"ventes-appartements";"Paris 2E (75002)";"550000";"43";"2";"1";"Au cœur du quartier Montorgueil, dans une rue piétonne, Charmant appartement de 43 m² situé au 2ᵉ étage sans ascenseur d'un immeuble du XVIIIᵉ siècle de 4 étages.  L'appartement offre de belles..."
"ventes-appartements";"Paris 4E (75004)";"660000";"43";"2";"1";"À quelques pas des stations Saint-Paul  et Pont Marie station, face au prestigieux Hôtel de Sens, remarquable hôtel particulier du XVe siècle classé monument historique, ce charmant appartement..."
"ventes-appartements";"Paris 6E (75006)";"980000";"65";"3";"1";"Paris 6ème, quartier Vavin. Appartement de 3 pièces de 65 m² **rénové**, dans bel immeuble rue de la grande chaumière, à proximité des lycées prestigieux. Plan agréable. **Sans vis-à-vis**, au 3ème..."
"ventes-appartements";"Paris 8E (75008)";"740000";"76.17";"3";"2";"Situé au cœur de l'un des quartiers les plus recherchés de la capitale, à deux pas de la majestueuse Cathédrale Saint-Alexandre-Nevsky (Église Russe), découvrez un appartement qui conjugue adresse de..."
"ventes-appartements";"Paris 8E (75008)";"430000";"31.27";"2";"1";"Appartement Charmant de 2 Pièces à Paris 8ème arrondissement. Proche du Palais de l'Élysée.  Vous rêvez de vivre au cœur de la Ville Lumière, dans un quartier prisé et chargé d'histoire ? Cet..."
"ventes-appartements";"Paris 14E (75014)";"385000";"52";"2";"1";"Charmant appartement 2 pièces à Paris 14e refait à neuf en 2013 et rénové en 2023.  Superficie Loi Carrez totale : 38,70 m2 - Surface au sol totale : 52,30 m2 dont un sous-sol.  Un joli pied à terre..."
"ventes-appartements";"Paris 14E (75014)";"387000";"47.30";"2";"1";"**Proximité métro Glacière et parc Montsouris**  Charmant appartement situé en rez-de-chaussée et d'une surface habitable de 47m2, il se compose d'une entrée principale, un bel espace de vie lumineux..."
"ventes-appartements";"Paris 17E (75017)";"219300";"19";"1";"";"Studio 1 pièce 19 m² Studio de Standing avec Vue Dégagée - Prêt à Emménager. Découvrez ce charmant studio de 18,81 m², niché au 7ᵉ étage d'un immeuble de caractère datant de 1900, entièrement rénové..."
"ventes-appartements";"Paris 9E (75009)";"590000";"49";"2";"2";"Charmant appartement 3 pièces en duplex situé au 6ᵉ et dernier étage (pas d'ascenseur) et d'une surface de 49 m2 Carrez (66 m2 au sol).  Nous sommes au coeur des beaux quartiers de Paris, précisément..."
"ventes-appartements";"Paris 9E (75009)";"165000";"13.40";"1";"";"AGENCES ET/ OU VENDEURS DE BIEN S'ABSTENIR Libre de suite. **Entièrement refait** : o	grande pièce, claire, avec placard, canapé lit et cuisine équipée o	1 kitchenette avec 2 plaques, 1..."
"ventes-appartements";"Paris 9E (75009)";"215000";"11";"1";"";"Paris 9ᵉ, secteur Trudaine / Martyrs : studio avec mezzanine au 6ᵉ étage avec ascenseur, actuellement loué meublé 680 €/mois à un jeune actif sérieux, avec potentiel de loyer estimé autour de 850..."
"ventes-appartements";"Paris 11E (75011)";"380000";"38";"2";"1";"Beau 2 pièces idéalement situé à proximité du Père Lachaise avec ses commerces et sa vie de quartier. Au sein d'une jolie Copropriété au 4ᵉ étage sans ascenseur. Cet appartement très lumineux est..."
"ventes-appartements";"Paris 11E (75011)";"688000";"58";"2";"1";"Bonjour,  Voici un charmant duplex en dernier étage, de 2 ou 3 pièces selon vos besoins, disposant d'une superficie pondérée de 58 m² (60 m² au sol, 51 m2, carrez, 5 m² de balcon), dans un immeuble..."
"ventes-appartements";"Paris 11E (75011)";"385000";"35";"2";"1";"Paris 11e – 2 pièces 35 m² – Calme absolu – Refait à neuf – Ascenseur.  Entre Philippe Auguste et Voltaire, dans un quartier très recherché, appartement 2 pièces de 35 m² situé au 3e étage avec..."
"ventes-appartements";"Paris 12E (75012)";"250000";"24.50";"1";"";"Si vous cherchez un dernier étage avec un ascenseur et de nombreuses fenêtres, ce bien peut vous combler.  Studio au septième et dernier étage d'un bel immeuble parisien bien entretenu avec beaucoup..."
"ventes-appartements";"Paris 12E (75012)";"780000";"81";"4";"3";"Rue du Dr Arnold Netter. Bel appartement 4 pièces de 81 m2 **refait à neuf et aux prestations haut de gamme**, au 6ème étage avec ascenseur dans un immeuble récent.     3 chambres, 1 grande pièce à..."
"ventes-appartements";"Paris 13E (75013)";"399000";"29.10";"1";"";"Limite 5ᵉ, Boulevard Arago angle rue Pascal. Immeuble neuf 2025, traversant dans un quartier commerçant, écoles, transport à proximité. idéal étudiants / investisseurs / pied à terre  **Prestations..."
"ventes-appartements";"Paris 13E (75013)";"159000";"13.70";"1";"";"**Charmant studio lumineux avec terrasse – Dernier étage** – Paris 13ᵉ.  Venez découvrir ce studio situé au 7ᵉ et dernier étage d'un immeuble bien entretenu avec ascenseur, construit en 1951, entre..."
"ventes-appartements";"Paris 13E (75013)";"300000";"42.79";"3";"2";"Dans une copropriété du début des années 1900, au 1er étage, au calme sur cour, cet appartement de 3 pièces de 42,79 m² situé au 1er étage, actuellement composé d'une entrée, un séjour, deux..."
"ventes-appartements";"Paris 13E (75013)";"260000";"36.67";"1";"";"Beau studio spacieux, très lumineux, orientation nord-ouest, vue dégagée, bon état, 37 m², 8ᵉ étage sur 29 desservi par 2 ascenseurs, une cave. Pièce de vie équipée d’armoires et de couchage..."
